# r(nm)    cnr(metal-anion)    cnr(metal-cation)    cnr(metal-metal)
4.599999999999999922e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000100e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000278e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.199999999999999761e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.399999999999999939e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000117e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.800000000000000294e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.999999999999999778e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.199999999999999956e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000133e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000311e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000488e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000666e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.199999999999999456e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.399999999999999634e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.599999999999999811e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.799999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000167e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.200000000000000344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.400000000000000522e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.599999999999999312e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.799999999999999489e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.999999999999999667e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.199999999999999845e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.400000000000000022e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.600000000000000200e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.800000000000000377e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.019999999999999934e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.039999999999999952e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.059999999999999970e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.079999999999999988e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000006e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.120000000000000023e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.140000000000000041e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.160000000000000059e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.179999999999999938e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.199999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.219999999999999973e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.239999999999999991e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.260000000000000009e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000027e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.320000000000000062e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.340000000000000080e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.360000000000000098e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.380000000000000115e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.419999999999999873e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.439999999999999891e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.459999999999999909e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.479999999999999927e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.499999999999999944e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.519999999999999962e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.539999999999999980e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.559999999999999998e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.580000000000000016e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000033e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.620000000000000051e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.640000000000000069e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.660000000000000087e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.680000000000000104e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000122e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.719999999999999862e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.739999999999999880e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.759999999999999898e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.779999999999999916e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.799999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.819999999999999951e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.839999999999999969e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.859999999999999987e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.880000000000000004e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.920000000000000040e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.940000000000000058e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.960000000000000075e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.980000000000000093e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.020000000000000129e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.039999999999999869e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.059999999999999887e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.079999999999999905e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.099999999999999922e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.119999999999999940e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.139999999999999958e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.159999999999999976e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.179999999999999993e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000011e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.220000000000000029e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.240000000000000047e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.260000000000000064e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.280000000000000082e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000100e-01 4.399999999999999745e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.320000000000000118e-01 8.799999999999999489e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.340000000000000135e-01 1.649999999999999800e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.359999999999999876e-01 2.750000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.379999999999999893e-01 4.069999999999999729e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.399999999999999911e-01 5.609999999999999432e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.419999999999999929e-01 7.150000000000000799e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.439999999999999947e-01 8.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.459999999999999964e-01 1.034000000000000030e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.479999999999999982e-01 1.165999999999999925e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e-01 1.287000000000000144e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.520000000000000018e-01 1.386000000000000121e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.540000000000000036e-01 1.474000000000000199e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.560000000000000053e-01 1.540000000000000036e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.580000000000000071e-01 1.594999999999999973e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000089e-01 1.639000000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.620000000000000107e-01 1.683000000000000052e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.640000000000000124e-01 1.715999999999999970e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.660000000000000142e-01 1.737999999999999989e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.680000000000000160e-01 1.760000000000000009e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e-01 1.782000000000000028e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.720000000000000195e-01 1.793000000000000149e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.740000000000000213e-01 1.804000000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.760000000000000231e-01 1.815000000000000169e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.780000000000000249e-01 1.826000000000000068e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000266e-01 1.837000000000000188e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.819999999999999729e-01 1.848000000000000087e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.839999999999999747e-01 1.859000000000000208e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.859999999999999765e-01 1.870000000000000107e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.879999999999999782e-01 1.891999999999999904e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.899999999999999800e-01 1.902999999999999803e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.919999999999999818e-01 1.924999999999999822e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.939999999999999836e-01 1.946999999999999842e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.959999999999999853e-01 1.968999999999999861e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.979999999999999871e-01 1.990999999999999881e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-01 2.012999999999999901e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.019999999999999907e-01 2.024000000000000021e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.039999999999999925e-01 2.045999999999999819e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.059999999999999942e-01 2.056999999999999940e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.079999999999999960e-01 2.079000000000000181e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.099999999999999978e-01 2.089999999999999858e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.119999999999999996e-01 2.100999999999999979e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.140000000000000013e-01 2.112000000000000099e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.160000000000000031e-01 2.123000000000000220e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.180000000000000049e-01 2.133999999999999897e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000067e-01 2.145000000000000018e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.220000000000000084e-01 2.156000000000000139e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.240000000000000102e-01 2.167000000000000259e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.260000000000000120e-01 2.177999999999999936e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.280000000000000138e-01 2.189000000000000057e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000155e-01 2.200000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.320000000000000173e-01 2.221999999999999975e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.340000000000000191e-01 2.243999999999999773e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.360000000000000209e-01 2.266000000000000014e+00 9.000000000000001055e-03 0.000000000000000000e+00
3.380000000000000226e-01 2.287999999999999812e+00 9.000000000000001055e-03 0.000000000000000000e+00
3.400000000000000244e-01 2.320999999999999730e+00 9.000000000000001055e-03 0.000000000000000000e+00
3.420000000000000262e-01 2.354000000000000092e+00 9.000000000000001055e-03 0.000000000000000000e+00
3.439999999999999725e-01 2.398000000000000131e+00 9.000000000000001055e-03 0.000000000000000000e+00
3.459999999999999742e-01 2.452999999999999847e+00 9.000000000000001055e-03 0.000000000000000000e+00
3.479999999999999760e-01 2.508000000000000007e+00 9.000000000000001055e-03 0.000000000000000000e+00
3.499999999999999778e-01 2.584999999999999964e+00 1.800000000000000211e-02 0.000000000000000000e+00
3.519999999999999796e-01 2.661999999999999922e+00 1.800000000000000211e-02 0.000000000000000000e+00
3.539999999999999813e-01 2.738999999999999879e+00 1.800000000000000211e-02 0.000000000000000000e+00
3.559999999999999831e-01 2.838000000000000078e+00 1.800000000000000211e-02 0.000000000000000000e+00
3.579999999999999849e-01 2.937000000000000277e+00 2.699999999999999969e-02 0.000000000000000000e+00
3.599999999999999867e-01 3.047000000000000153e+00 2.699999999999999969e-02 0.000000000000000000e+00
3.619999999999999885e-01 3.145999999999999908e+00 3.600000000000000422e-02 0.000000000000000000e+00
3.639999999999999902e-01 3.244999999999999662e+00 3.600000000000000422e-02 0.000000000000000000e+00
3.659999999999999920e-01 3.343999999999999861e+00 4.500000000000000527e-02 0.000000000000000000e+00
3.679999999999999938e-01 3.420999999999999819e+00 4.500000000000000527e-02 0.000000000000000000e+00
3.699999999999999956e-01 3.498000000000000220e+00 5.399999999999999939e-02 0.000000000000000000e+00
3.719999999999999973e-01 3.564000000000000057e+00 5.399999999999999939e-02 0.000000000000000000e+00
3.739999999999999991e-01 3.619000000000000217e+00 6.300000000000000044e-02 0.000000000000000000e+00
3.760000000000000009e-01 3.663000000000000256e+00 7.200000000000000844e-02 0.000000000000000000e+00
3.780000000000000027e-01 3.707000000000000295e+00 8.099999999999998868e-02 0.000000000000000000e+00
3.800000000000000044e-01 3.740000000000000213e+00 8.099999999999998868e-02 0.000000000000000000e+00
3.820000000000000062e-01 3.773000000000000131e+00 9.000000000000001055e-02 0.000000000000000000e+00
3.840000000000000080e-01 3.794999999999999929e+00 9.899999999999999079e-02 0.000000000000000000e+00
3.860000000000000098e-01 3.827999999999999847e+00 1.079999999999999988e-01 0.000000000000000000e+00
3.880000000000000115e-01 3.849999999999999645e+00 1.169999999999999929e-01 0.000000000000000000e+00
3.900000000000000133e-01 3.871999999999999886e+00 1.349999999999999811e-01 0.000000000000000000e+00
3.920000000000000151e-01 3.904999999999999805e+00 1.440000000000000169e-01 0.000000000000000000e+00
3.940000000000000169e-01 3.926999999999999602e+00 1.530000000000000249e-01 0.000000000000000000e+00
3.960000000000000187e-01 3.959999999999999964e+00 1.709999999999999853e-01 0.000000000000000000e+00
3.980000000000000204e-01 3.992999999999999883e+00 1.800000000000000211e-01 0.000000000000000000e+00
4.000000000000000222e-01 4.025999999999999801e+00 1.890000000000000013e-01 0.000000000000000000e+00
4.020000000000000240e-01 4.059000000000000163e+00 2.070000000000000173e-01 0.000000000000000000e+00
4.040000000000000258e-01 4.102999999999999758e+00 2.250000000000000056e-01 0.000000000000000000e+00
4.060000000000000275e-01 4.136000000000000121e+00 2.339999999999999858e-01 0.000000000000000000e+00
4.079999999999999738e-01 4.190999999999999837e+00 2.520000000000000018e-01 0.000000000000000000e+00
4.099999999999999756e-01 4.235000000000000320e+00 2.699999999999999623e-01 0.000000000000000000e+00
4.119999999999999774e-01 4.301000000000000156e+00 2.880000000000000338e-01 0.000000000000000000e+00
4.139999999999999791e-01 4.355999999999999872e+00 3.060000000000000497e-01 0.000000000000000000e+00
4.159999999999999809e-01 4.422000000000000597e+00 3.239999999999999547e-01 0.000000000000000000e+00
4.179999999999999827e-01 4.498999999999999666e+00 3.419999999999999707e-01 0.000000000000000000e+00
4.199999999999999845e-01 4.575999999999999623e+00 3.600000000000000422e-01 0.000000000000000000e+00
4.219999999999999862e-01 4.652999999999999581e+00 3.780000000000000027e-01 0.000000000000000000e+00
4.239999999999999880e-01 4.729999999999999538e+00 4.049999999999999711e-01 0.000000000000000000e+00
4.259999999999999898e-01 4.817999999999999616e+00 4.229999999999999871e-01 0.000000000000000000e+00
4.279999999999999916e-01 4.895000000000000462e+00 4.410000000000000031e-01 0.000000000000000000e+00
4.299999999999999933e-01 4.983000000000000540e+00 4.679999999999999716e-01 0.000000000000000000e+00
4.319999999999999951e-01 5.071000000000000618e+00 4.950000000000000511e-01 0.000000000000000000e+00
4.339999999999999969e-01 5.148000000000000576e+00 5.130000000000000115e-01 0.000000000000000000e+00
4.359999999999999987e-01 5.246999999999999886e+00 5.399999999999999245e-01 0.000000000000000000e+00
4.380000000000000004e-01 5.334999999999999964e+00 5.670000000000000595e-01 0.000000000000000000e+00
4.400000000000000022e-01 5.423000000000000043e+00 5.939999999999999725e-01 0.000000000000000000e+00
4.420000000000000040e-01 5.522000000000000242e+00 6.210000000000001075e-01 0.000000000000000000e+00
4.440000000000000058e-01 5.621000000000000441e+00 6.479999999999999094e-01 0.000000000000000000e+00
4.460000000000000075e-01 5.730999999999999872e+00 6.750000000000000444e-01 0.000000000000000000e+00
4.480000000000000093e-01 5.830000000000000071e+00 7.019999999999999574e-01 0.000000000000000000e+00
4.500000000000000111e-01 5.940000000000000391e+00 7.379999999999999893e-01 0.000000000000000000e+00
4.520000000000000129e-01 6.039000000000000590e+00 7.650000000000000133e-01 0.000000000000000000e+00
4.540000000000000147e-01 6.149000000000000909e+00 8.009999999999999343e-01 0.000000000000000000e+00
4.560000000000000164e-01 6.247999999999999332e+00 8.280000000000000693e-01 0.000000000000000000e+00
4.580000000000000182e-01 6.335999999999999410e+00 8.639999999999999902e-01 0.000000000000000000e+00
4.600000000000000200e-01 6.412999999999999368e+00 9.000000000000000222e-01 0.000000000000000000e+00
4.620000000000000218e-01 6.489999999999999325e+00 9.359999999999999432e-01 0.000000000000000000e+00
4.640000000000000235e-01 6.544999999999999929e+00 9.719999999999999751e-01 0.000000000000000000e+00
4.660000000000000253e-01 6.599999999999999645e+00 1.008000000000000007e+00 0.000000000000000000e+00
4.680000000000000271e-01 6.633000000000000007e+00 1.044000000000000039e+00 0.000000000000000000e+00
4.699999999999999734e-01 6.665999999999999481e+00 1.079999999999999849e+00 1.000000000000000021e-03
4.719999999999999751e-01 6.687999999999999723e+00 1.116000000000000103e+00 1.000000000000000021e-03
4.739999999999999769e-01 6.709999999999999964e+00 1.161000000000000032e+00 1.000000000000000021e-03
4.759999999999999787e-01 6.732000000000000206e+00 1.197000000000000064e+00 1.000000000000000021e-03
4.779999999999999805e-01 6.743000000000000327e+00 1.242000000000000215e+00 2.000000000000000042e-03
4.799999999999999822e-01 6.753999999999999559e+00 1.286999999999999922e+00 2.000000000000000042e-03
4.819999999999999840e-01 6.753999999999999559e+00 1.332000000000000073e+00 3.000000000000000062e-03
4.839999999999999858e-01 6.764999999999999680e+00 1.367999999999999883e+00 5.000000000000000104e-03
4.859999999999999876e-01 6.764999999999999680e+00 1.413000000000000034e+00 6.000000000000000125e-03
4.879999999999999893e-01 6.775999999999999801e+00 1.458000000000000185e+00 8.000000000000000167e-03
4.899999999999999911e-01 6.775999999999999801e+00 1.512000000000000011e+00 1.099999999999999936e-02
4.919999999999999929e-01 6.786999999999999922e+00 1.556999999999999718e+00 1.400000000000000029e-02
4.939999999999999947e-01 6.786999999999999922e+00 1.601999999999999869e+00 1.700000000000000122e-02
4.959999999999999964e-01 6.786999999999999922e+00 1.656000000000000139e+00 2.199999999999999872e-02
4.979999999999999982e-01 6.798000000000000043e+00 1.701000000000000068e+00 2.699999999999999969e-02
5.000000000000000000e-01 6.798000000000000043e+00 1.755000000000000115e+00 3.300000000000000155e-02
5.020000000000000018e-01 6.809000000000000163e+00 1.800000000000000044e+00 4.100000000000000172e-02
5.040000000000000036e-01 6.809000000000000163e+00 1.853999999999999870e+00 4.900000000000000189e-02
5.060000000000000053e-01 6.809000000000000163e+00 1.907999999999999918e+00 5.899999999999999689e-02
5.080000000000000071e-01 6.820000000000000284e+00 1.961999999999999966e+00 7.000000000000000666e-02
5.100000000000000089e-01 6.820000000000000284e+00 2.007000000000000117e+00 8.300000000000000433e-02
5.120000000000000107e-01 6.830999999999999517e+00 2.060999999999999943e+00 9.600000000000000200e-02
5.140000000000000124e-01 6.830999999999999517e+00 2.114999999999999769e+00 1.110000000000000014e-01
5.160000000000000142e-01 6.841999999999999638e+00 2.169000000000000039e+00 1.270000000000000018e-01
5.180000000000000160e-01 6.841999999999999638e+00 2.232000000000000206e+00 1.439999999999999891e-01
5.200000000000000178e-01 6.841999999999999638e+00 2.286000000000000032e+00 1.620000000000000051e-01
5.220000000000000195e-01 6.852999999999999758e+00 2.339999999999999858e+00 1.809999999999999942e-01
5.240000000000000213e-01 6.863999999999999879e+00 2.394000000000000128e+00 2.010000000000000120e-01
5.260000000000000231e-01 6.863999999999999879e+00 2.457000000000000295e+00 2.230000000000000038e-01
5.280000000000000249e-01 6.875000000000000000e+00 2.511000000000000121e+00 2.439999999999999947e-01
5.300000000000000266e-01 6.875000000000000000e+00 2.564999999999999503e+00 2.670000000000000151e-01
5.320000000000000284e-01 6.886000000000000121e+00 2.627999999999999670e+00 2.899999999999999800e-01
5.340000000000000302e-01 6.886000000000000121e+00 2.681999999999999940e+00 3.140000000000000013e-01
5.360000000000000320e-01 6.897000000000000242e+00 2.744999999999999662e+00 3.390000000000000235e-01
5.380000000000000338e-01 6.908000000000000362e+00 2.807999999999999829e+00 3.629999999999999893e-01
5.400000000000000355e-01 6.908000000000000362e+00 2.862000000000000099e+00 3.860000000000000098e-01
5.420000000000000373e-01 6.919000000000000483e+00 2.925000000000000266e+00 4.099999999999999756e-01
5.440000000000000391e-01 6.929999999999999716e+00 2.987999999999999989e+00 4.329999999999999960e-01
5.460000000000000409e-01 6.940999999999999837e+00 3.042000000000000259e+00 4.550000000000000155e-01
5.480000000000000426e-01 6.940999999999999837e+00 3.104999999999999982e+00 4.749999999999999778e-01
5.500000000000000444e-01 6.951999999999999957e+00 3.167999999999999705e+00 4.949999999999999956e-01
5.520000000000000462e-01 6.963000000000000078e+00 3.230999999999999872e+00 5.130000000000000115e-01
5.540000000000000480e-01 6.974000000000000199e+00 3.294000000000000039e+00 5.300000000000000266e-01
5.560000000000000497e-01 6.985000000000000320e+00 3.347999999999999865e+00 5.450000000000000400e-01
5.580000000000000515e-01 6.996000000000000441e+00 3.411000000000000032e+00 5.590000000000000524e-01
5.600000000000000533e-01 7.006999999999999673e+00 3.474000000000000199e+00 5.709999999999999520e-01
5.620000000000000551e-01 7.017999999999999794e+00 3.537000000000000366e+00 5.829999999999999627e-01
5.639999999999999458e-01 7.028999999999999915e+00 3.609000000000000430e+00 5.949999999999999734e-01
5.659999999999999476e-01 7.040000000000000036e+00 3.671999999999999265e+00 6.059999999999999831e-01
5.679999999999999494e-01 7.051000000000000156e+00 3.734999999999999876e+00 6.169999999999999929e-01
5.699999999999999512e-01 7.062000000000000277e+00 3.797999999999999599e+00 6.290000000000000036e-01
5.719999999999999529e-01 7.084000000000000519e+00 3.860999999999999766e+00 6.400000000000000133e-01
5.739999999999999547e-01 7.095000000000000639e+00 3.932999999999999829e+00 6.520000000000000240e-01
5.759999999999999565e-01 7.105999999999999872e+00 3.996000000000000441e+00 6.650000000000000355e-01
5.779999999999999583e-01 7.128000000000000114e+00 4.059000000000000163e+00 6.770000000000000462e-01
5.799999999999999600e-01 7.139000000000000234e+00 4.131000000000000227e+00 6.899999999999999467e-01
